date,open,high,low,close,adjusted_close,volume
2014-03-20,1331.05,1335.21,1320.85,1328.5,1328.5,127
2014-03-21,1328.5501,1343.04,1328.45,1334.5501,1334.5501,128
2014-03-24,1334.74,1334.86,1308.04,1309.62,1309.62,220
2014-03-25,1309.6,1317.86,1306.2,1311.05,1311.05,108
2014-03-26,1311.25,1317.01,1298.9,1304.1,1304.1,157
2014-03-27,1304.14,1307.15,1289.3001,1291.14,1291.14,156
2014-03-28,1293.64,1299.2,1285.84,1294.0,1294.0,122
2014-03-31,1294.3001,1298.8101,1282.65,1284.25,1284.25,144
2014-04-01,1283.79,1288.25,1277.4399,1279.15,1279.15,103
2014-04-02,1279.85,1295.21,1278.65,1289.8001,1289.8001,147
2014-04-03,1289.89,1294.2,1281.59,1287.3001,1287.3001,117
2014-04-04,1286.62,1307.09,1284.33,1302.7,1302.7,194
2014-04-07,1302.9,1304.8001,1295.8001,1296.65,1296.65,88
2014-04-08,1296.29,1314.9301,1296.29,1308.72,1308.72,161
2014-04-09,1308.25,1315.3001,1300.9399,1311.9,1311.9,129
2014-04-10,1311.64,1324.9,1310.84,1318.92,1318.92,126
2014-04-11,1317.9399,1324.33,1314.24,1318.47,1318.47,96
2014-04-14,1318.9399,1331.2,1318.84,1326.4,1326.4,112
2014-04-15,1326.8101,1328.51,1290.95,1302.65,1302.65,302
2014-04-16,1302.84,1307.6,1293.59,1302.8001,1302.8001,127
2014-04-17,1302.4,1304.8001,1293.24,1294.85,1294.85,108
2014-04-18,1293.78,1293.78,1293.78,1293.78,1293.78,20
2014-04-21,1294.67,1301.51,1282.01,1290.15,1290.15,169
2014-04-22,1290.24,1293.0,1277.6,1283.5,1283.5,139
2014-04-23,1283.51,1289.22,1281.05,1283.9,1283.9,83
2014-04-24,1284.01,1298.51,1268.85,1293.85,1293.85,248
2014-04-25,1294.01,1305.61,1290.6,1303.45,1303.45,134
2014-04-28,1303.2,1306.61,1292.3001,1296.1,1296.1,129
2014-04-29,1296.04,1301.4,1286.49,1296.48,1296.48,134
2014-04-30,1296.01,1298.01,1285.8001,1291.9,1291.9,114
2014-05-01,1291.65,1293.21,1277.7,1284.1,1284.1,139
2014-05-02,1284.1899,1304.9,1277.1,1300.32,1300.32,233
2014-05-05,1300.74,1315.95,1299.61,1309.85,1309.85,144
2014-05-06,1309.9,1314.71,1305.0,1307.65,1307.65,93
2014-05-07,1308.01,1315.3101,1287.0,1289.5501,1289.5501,235
2014-05-08,1289.74,1295.3001,1285.74,1289.6,1289.6,93
2014-05-09,1289.5,1294.9,1285.64,1289.33,1289.33,91
2014-05-12,1289.2,1304.3001,1280.1,1295.8001,1295.8001,205
2014-05-13,1295.91,1299.21,1289.25,1293.35,1293.35,96
2014-05-14,1294.46,1309.4,1291.79,1305.6,1305.6,154
2014-05-15,1305.45,1307.35,1291.15,1296.35,1296.35,143
2014-05-16,1296.61,1298.76,1287.85,1293.7,1293.7,104
2014-05-19,1293.42,1305.25,1289.66,1291.95,1291.95,139
2014-05-20,1292.15,1297.05,1286.15,1294.25,1294.25,104
2014-05-21,1294.15,1296.6,1283.45,1291.85,1291.85,121
2014-05-22,1292.04,1303.85,1290.05,1293.85,1293.85,125
2014-05-23,1294.04,1295.95,1287.99,1293.11,1293.11,81
2014-05-26,1292.71,1294.41,1290.91,1293.05,1293.05,47
2014-05-27,1292.95,1293.7,1263.5,1263.7,1263.7,253
2014-05-28,1263.7,1267.6899,1256.02,1258.5,1258.5,112
2014-05-29,1258.79,1260.5,1251.5501,1256.05,1256.05,91
2014-05-30,1256.0,1260.46,1242.35,1251.05,1251.05,163
2014-06-02,1250.89,1250.89,1241.04,1244.35,1244.35,98
2014-06-03,1244.39,1248.15,1241.0601,1244.65,1244.65,76
2014-06-04,1245.24,1250.0,1243.5,1243.8001,1243.8001,72
2014-06-05,1243.8001,1256.8101,1241.21,1253.6,1253.6,144
2014-06-06,1253.6899,1258.0,1246.3101,1252.73,1252.73,112
2014-06-09,1253.79,1257.7,1251.76,1252.08,1252.08,67
2014-06-10,1252.15,1263.3101,1250.21,1260.8001,1260.8001,123
2014-06-11,1260.49,1265.5,1258.0,1260.74,1260.74,79
2014-06-12,1261.49,1275.0,1260.05,1273.36,1273.36,137
2014-06-13,1273.6899,1278.2,1271.0,1277.0,1277.0,76
2014-06-16,1277.0601,1285.16,1270.51,1271.6,1271.6,133
2014-06-17,1271.65,1273.5601,1259.16,1271.5,1271.5,133
2014-06-18,1271.3001,1280.0,1266.96,1278.4,1278.4,121
2014-06-19,1278.4399,1322.1,1276.01,1320.1,1320.1,368
2014-06-20,1320.2,1322.4,1306.75,1314.82,1314.82,138
2014-06-23,1313.7,1318.61,1309.91,1318.1,1318.1,85
2014-06-24,1318.54,1326.6,1314.15,1318.3001,1318.3001,113
2014-06-25,1318.74,1325.15,1310.8001,1319.5,1319.5,128
2014-06-26,1318.65,1320.15,1306.25,1317.95,1317.95,125
2014-06-27,1317.91,1322.3101,1312.76,1315.35,1315.35,92
2014-06-30,1315.8001,1329.41,1310.21,1327.5,1327.5,164
2014-07-01,1327.15,1332.41,1323.72,1325.75,1325.75,85
2014-07-02,1325.58,1332.21,1321.32,1327.45,1327.45,101
2014-07-03,1327.7,1327.7,1309.95,1319.8001,1319.8001,153
2014-07-04,1320.29,1323.8001,1318.8001,1320.5501,1320.5501,57
2014-07-07,1320.16,1320.3001,1311.9,1320.2,1320.2,83
2014-07-08,1319.75,1325.35,1313.45,1318.95,1318.95,109
2014-07-09,1319.6899,1332.6899,1318.5,1326.7,1326.7,126
2014-07-10,1319.34,1345.65,1319.34,1335.5501,1335.5501,215
2014-07-11,1335.8101,1339.54,1333.87,1338.15,1338.15,62
2014-07-14,1338.45,1339.71,1303.21,1307.15,1307.15,292
2014-07-15,1306.85,1314.25,1292.05,1294.45,1294.45,188
2014-07-16,1294.4,1304.4,1292.9,1299.37,1299.37,108
2014-07-17,1300.24,1324.65,1297.85,1318.25,1318.25,222
2014-07-18,1318.7,1324.75,1304.57,1310.9,1310.9,172
2014-07-21,1311.05,1318.51,1307.01,1311.9,1311.9,107
2014-07-22,1311.89,1315.2,1301.75,1307.35,1307.35,122
2014-07-23,1307.7,1311.3101,1302.61,1304.15,1304.15,86
2014-07-24,1304.14,1305.35,1287.8101,1293.35,1293.35,154
2014-07-25,1294.0,1308.5,1290.16,1308.05,1308.05,160
2014-07-28,1308.25,1309.46,1301.42,1304.25,1304.25,81
2014-07-29,1304.59,1312.75,1295.85,1298.75,1298.75,148
2014-07-30,1298.9399,1302.76,1291.85,1295.05,1295.05,103
2014-07-31,1294.86,1297.5601,1281.02,1282.35,1282.35,147
2014-08-01,1282.24,1297.2,1280.9,1294.1,1294.1,145
2014-08-04,1293.98,1295.8101,1286.17,1288.35,1288.35,94
2014-08-05,1287.91,1293.66,1282.5601,1288.0,1288.0,105
2014-08-06,1288.05,1309.86,1287.46,1306.25,1306.25,191
2014-08-07,1305.89,1314.75,1302.11,1313.5501,1313.5501,116
2014-08-08,1313.5,1322.86,1306.16,1309.6,1309.6,146
2014-08-11,1309.35,1311.66,1304.96,1308.1,1308.1,71
2014-08-12,1307.9,1317.86,1305.46,1308.6,1308.6,114
2014-08-13,1308.6899,1315.6,1304.9,1312.86,1312.86,101
2014-08-14,1312.86,1319.6,1309.1899,1313.24,1313.24,98
2014-08-15,1312.95,1315.41,1292.61,1304.6,1304.6,193
2014-08-18,1303.91,1304.0699,1295.72,1297.46,1297.46,84
2014-08-19,1297.65,1302.61,1293.96,1295.5,1295.5,86
2014-08-20,1295.6,1297.91,1288.04,1292.15,1292.15,96
2014-08-21,1291.8001,1291.8001,1273.32,1277.25,1277.25,163
2014-08-22,1276.64,1283.5,1274.49,1281.23,1281.23,90
2014-08-25,1279.67,1281.0601,1274.42,1276.6,1276.6,71
2014-08-26,1276.5501,1291.0601,1275.5,1280.9,1280.9,140
2014-08-27,1281.09,1288.0,1280.4,1282.95,1282.95,79
2014-08-28,1282.75,1296.76,1282.75,1290.0,1290.0,128
2014-08-29,1290.29,1291.8001,1283.66,1287.57,1287.57,83
2014-09-01,1287.05,1290.36,1282.8001,1287.3001,1287.3001,78
2014-09-02,1287.59,1288.1,1262.92,1265.9,1265.9,215
2014-09-03,1266.14,1271.8001,1261.6899,1269.0699,1269.0699,99
2014-09-04,1268.8001,1276.76,1260.26,1261.1,1261.1,149
2014-09-05,1260.96,1273.71,1257.16,1268.85,1268.85,149
2014-09-08,1268.75,1271.85,1251.5,1255.7,1255.7,180
2014-09-09,1255.4301,1258.25,1247.41,1256.2,1256.2,106
2014-09-10,1256.1899,1258.15,1243.91,1248.75,1248.75,133
2014-09-11,1248.6801,1250.46,1234.97,1240.75,1240.75,143
2014-09-12,1240.59,1242.04,1227.75,1228.63,1228.63,135
2014-09-15,1228.4,1238.5601,1225.5601,1233.0,1233.0,124
2014-09-16,1233.1,1242.16,1231.92,1235.2,1235.2,102
2014-09-17,1234.95,1239.46,1221.67,1223.25,1223.25,163
2014-09-18,1223.2,1228.0601,1216.27,1225.45,1225.45,116
2014-09-19,1225.5,1228.86,1213.87,1216.45,1216.45,141
2014-09-22,1216.54,1220.7,1208.72,1215.05,1215.05,118
2014-09-23,1215.3001,1235.0601,1214.11,1222.95,1222.95,189
2014-09-24,1222.8101,1226.16,1215.96,1217.05,1217.05,103
2014-09-25,1217.02,1224.88,1207.03,1222.62,1222.62,165
2014-09-26,1222.59,1230.5,1212.54,1219.51,1219.51,165
2014-09-29,1219.2,1223.76,1214.78,1215.95,1215.95,93
2014-09-30,1216.24,1219.96,1204.9,1209.24,1209.24,143
2014-10-01,1209.0,1219.66,1204.75,1213.65,1213.65,142
2014-10-02,1213.34,1221.84,1208.6899,1213.5,1213.5,127
2014-10-03,1213.84,1215.9,1190.14,1191.2,1191.2,231
2014-10-06,1191.79,1209.2,1183.96,1207.15,1207.15,228
2014-10-07,1207.15,1213.0601,1202.91,1209.0,1209.0,103
2014-10-08,1209.39,1223.84,1205.12,1221.7,1221.7,172
2014-10-09,1221.84,1233.6,1219.15,1224.15,1224.15,137
2014-10-10,1224.49,1225.84,1217.6,1223.48,1223.48,87
2014-10-13,1223.54,1237.65,1223.34,1237.15,1237.15,135
2014-10-14,1237.08,1238.3001,1231.25,1232.75,1232.75,76
2014-10-15,1233.65,1249.8001,1222.17,1241.0699,1241.0699,241
2014-10-16,1241.67,1245.6,1235.75,1239.1,1239.1,99
2014-10-17,1239.6899,1242.3001,1231.99,1238.1899,1238.1899,102
2014-10-20,1238.54,1248.9399,1234.7,1246.6,1246.6,134
2014-10-21,1246.99,1255.6,1245.4,1249.3001,1249.3001,101
2014-10-22,1249.57,1250.08,1240.66,1241.03,1241.03,95
2014-10-23,1240.85,1244.96,1226.4301,1232.15,1232.15,168
2014-10-24,1232.59,1234.7,1229.1,1231.46,1231.46,65
2014-10-27,1231.5,1232.26,1225.0601,1225.4,1225.4,78
2014-10-28,1225.76,1235.8101,1222.9,1228.4,1228.4,124
2014-10-29,1228.21,1230.86,1208.52,1211.8001,1211.8001,201
2014-10-30,1211.5,1216.76,1195.96,1198.9,1198.9,190
2014-10-31,1198.91,1203.3001,1161.75,1174.42,1174.42,365
2014-11-03,1173.76,1174.17,1162.17,1165.35,1165.35,122
2014-11-04,1165.5501,1174.3001,1164.0,1168.3001,1168.3001,107
2014-11-05,1168.1899,1169.85,1137.7,1141.4,1141.4,294
2014-11-06,1141.45,1149.7,1138.1,1141.2,1141.2,120
2014-11-07,1141.2,1178.99,1132.25,1176.65,1176.65,416
2014-11-10,1179.41,1179.41,1147.45,1150.6,1150.6,290
2014-11-11,1150.65,1173.6,1146.32,1164.8001,1164.8001,252
2014-11-12,1164.67,1170.37,1157.51,1160.92,1160.92,129
2014-11-13,1160.84,1168.12,1154.24,1161.96,1161.96,138
2014-11-14,1162.09,1193.74,1147.04,1188.25,1188.25,411
2014-11-17,1188.75,1194.26,1181.62,1186.5501,1186.5501,125
2014-11-18,1186.42,1205.0,1183.3001,1197.5501,1197.5501,200
2014-11-19,1197.57,1202.77,1175.97,1183.3001,1183.3001,242
2014-11-20,1183.36,1197.3101,1176.87,1193.75,1193.75,190
2014-11-21,1193.78,1208.01,1186.95,1201.4,1201.4,194
2014-11-24,1201.53,1204.24,1192.85,1197.4,1197.4,114
2014-11-25,1197.5501,1203.4,1190.8001,1201.1899,1201.1899,124
2014-11-26,1200.96,1202.61,1195.02,1197.9,1197.9,83
2014-11-27,1198.2,1200.1,1185.95,1191.75,1191.75,137
2014-11-28,1190.7,1191.5601,1165.35,1167.35,1167.35,239
2014-12-01,1167.0601,1221.46,1143.38,1210.9,1210.9,659
2014-12-02,1210.74,1213.05,1192.32,1199.01,1199.01,190
2014-12-03,1199.01,1214.95,1194.65,1209.64,1209.64,187
2014-12-04,1209.7,1213.7,1201.53,1205.78,1205.78,120
2014-12-05,1205.7,1208.2,1186.5,1192.05,1192.05,199
2014-12-08,1193.09,1208.59,1187.3101,1203.2,1203.2,196
2014-12-09,1203.64,1238.5501,1199.45,1230.85,1230.85,335
2014-12-10,1230.4301,1238.25,1224.78,1226.75,1226.75,128
2014-12-11,1226.75,1233.2,1216.3001,1227.95,1227.95,157
2014-12-12,1227.99,1228.38,1215.98,1222.6,1222.6,120
2014-12-15,1222.25,1224.24,1190.97,1192.6,1192.6,291
2014-12-16,1192.59,1221.79,1188.8001,1196.6,1196.6,290
2014-12-17,1196.6899,1203.4,1184.23,1188.7,1188.7,179
2014-12-18,1188.7,1213.5501,1188.65,1198.4,1198.4,225
2014-12-19,1198.5501,1202.1,1193.9,1195.95,1195.95,88
2014-12-22,1195.33,1202.1801,1170.5601,1175.05,1175.05,283
2014-12-23,1175.03,1185.49,1172.59,1175.6801,1175.6801,128
2014-12-24,1175.7,1181.8001,1173.05,1173.8001,1173.8001,94
2014-12-26,1173.45,1199.75,1173.45,1195.4,1195.4,239
2014-12-29,1195.71,1197.79,1179.35,1183.1,1183.1,173
2014-12-30,1183.37,1210.29,1180.89,1200.24,1200.24,262
2014-12-31,1200.26,1204.0,1179.5501,1183.95,1183.95,223
2015-01-01,1183.78,1184.53,1181.97,1181.97,1181.97,41
2015-01-02,1182.7,1194.6,1168.75,1189.1801,1189.1801,236
2015-01-05,1189.34,1208.15,1183.45,1204.45,1204.45,224
2015-01-06,1204.85,1223.15,1201.85,1219.2,1219.2,194
2015-01-07,1219.5501,1219.85,1209.2,1210.8001,1210.8001,107
2015-01-08,1210.51,1216.65,1204.67,1208.98,1208.98,118
2015-01-09,1209.65,1224.0,1207.45,1223.4,1223.4,155
2015-01-12,1223.0,1236.29,1218.5601,1233.64,1233.64,163
2015-01-13,1233.62,1244.12,1227.53,1230.88,1230.88,153
2015-01-14,1230.76,1244.4,1224.95,1229.95,1229.95,176
2015-01-15,1229.95,1266.59,1226.1801,1261.64,1261.64,339
2015-01-16,1262.05,1281.99,1255.37,1280.3001,1280.3001,227
2015-01-19,1279.67,1281.63,1272.22,1277.08,1277.08,93
2015-01-20,1276.54,1297.23,1274.09,1293.9399,1293.9399,198
2015-01-21,1293.64,1305.38,1285.59,1293.4399,1293.4399,171
2015-01-22,1293.2,1306.7,1279.5501,1301.73,1301.73,227
2015-01-23,1301.38,1302.9,1284.66,1294.5501,1294.5501,159
2015-01-26,1293.6801,1299.14,1276.14,1281.24,1281.24,197
2015-01-27,1281.08,1297.77,1272.58,1292.35,1292.35,214
2015-01-28,1292.35,1294.5501,1281.5,1285.1,1285.1,120
2015-01-29,1285.35,1286.25,1252.61,1257.25,1257.25,281
2015-01-30,1257.61,1285.35,1257.25,1283.5501,1283.5501,238
2015-02-02,1281.8101,1283.85,1266.9301,1275.4399,1275.4399,151
2015-02-03,1275.4,1285.59,1255.7,1260.2,1260.2,252
2015-02-04,1260.25,1272.2,1256.85,1270.05,1270.05,140
2015-02-05,1269.9,1274.0,1256.52,1264.7,1264.7,157
2015-02-06,1264.82,1269.3001,1228.75,1233.72,1233.72,339
2015-02-09,1235.1801,1244.35,1234.54,1239.6801,1239.6801,98
2015-02-10,1239.5501,1246.0,1230.7,1234.0,1234.0,142
2015-02-11,1233.75,1239.3001,1218.26,1219.16,1219.16,189
2015-02-12,1218.73,1232.9,1216.75,1222.5,1222.5,150
2015-02-13,1222.38,1235.7,1221.01,1229.7,1229.7,138
2015-02-16,1228.58,1236.88,1228.01,1231.47,1231.47,91
2015-02-17,1231.05,1234.15,1203.7,1209.4,1209.4,266
2015-02-18,1209.41,1212.99,1197.95,1212.99,1212.99,143
2015-02-19,1212.7,1223.5,1205.4,1207.45,1207.45,167
2015-02-20,1207.41,1215.39,1198.4301,1202.39,1202.39,159
2015-02-23,1201.89,1210.7,1191.51,1201.92,1201.92,178
2015-02-24,1201.71,1204.6,1191.3001,1199.89,1199.89,130
2015-02-25,1199.5501,1212.2,1199.5,1204.8001,1204.8001,124
2015-02-26,1205.16,1220.75,1203.95,1209.05,1209.05,157
2015-02-27,1209.45,1219.9,1204.65,1213.15,1213.15,145
2015-03-02,1213.8001,1223.6,1204.6,1207.1,1207.1,175
2015-03-03,1207.1899,1215.09,1195.39,1203.8001,1203.8001,182
2015-03-04,1203.75,1209.4,1198.25,1199.85,1199.85,112
2015-03-05,1199.75,1209.7,1196.4,1198.6,1198.6,129
2015-03-06,1198.65,1201.29,1163.9399,1167.21,1167.21,330
2015-03-09,1168.65,1176.15,1166.15,1167.3001,1167.3001,105
2015-03-10,1167.1,1171.35,1156.35,1161.9301,1161.9301,148
2015-03-11,1162.15,1165.95,1147.85,1154.8001,1154.8001,175
2015-03-12,1154.6,1166.7,1148.9,1153.7,1153.7,172
2015-03-13,1153.9,1162.5501,1151.8001,1159.48,1159.48,112
2015-03-16,1158.5,1164.46,1150.6,1154.59,1154.59,139
2015-03-17,1154.5501,1159.85,1143.61,1149.3001,1149.3001,160
2015-03-18,1149.25,1174.61,1145.9,1167.25,1167.25,264
2015-03-19,1167.25,1177.86,1160.0601,1171.3001,1171.3001,171
2015-03-20,1170.7,1188.3001,1168.5501,1182.6801,1182.6801,186
2015-03-23,1185.96,1192.1,1179.45,1189.3001,1189.3001,126
2015-03-24,1189.35,1195.7,1185.25,1193.13,1193.13,107
2015-03-25,1192.9,1199.9,1186.65,1195.45,1195.45,130
2015-03-26,1195.5501,1219.8001,1194.5,1204.38,1204.38,227
2015-03-27,1204.25,1206.7,1192.91,1199.3001,1199.3001,134
2015-03-30,1198.85,1199.5,1182.5501,1186.2,1186.2,161
2015-03-31,1185.4,1191.2,1178.45,1183.5,1183.5,127
2015-04-01,1183.35,1209.0,1180.35,1204.1,1204.1,256
2015-04-02,1204.95,1208.15,1195.75,1202.59,1202.59,122
2015-04-03,1201.74,1212.74,1200.11,1210.9,1210.9,124
2015-04-06,1215.63,1224.5,1213.85,1214.7,1214.7,106
2015-04-07,1214.6899,1215.91,1207.45,1208.6,1208.6,89
2015-04-08,1208.85,1212.6,1197.85,1202.8001,1202.8001,141
2015-04-09,1203.0699,1203.76,1192.86,1195.01,1195.01,110
2015-04-10,1194.3001,1211.1,1193.3001,1208.05,1208.05,166
2015-04-13,1207.38,1209.83,1196.8101,1198.85,1198.85,127
2015-04-14,1199.2,1202.1,1184.1801,1193.58,1193.58,169
2015-04-15,1193.21,1205.35,1189.38,1202.05,1202.05,152
2015-04-16,1202.45,1209.6,1195.0601,1197.65,1197.65,140
2015-04-17,1198.6,1208.1,1197.28,1204.65,1204.65,109
2015-04-20,1204.9,1209.4,1191.54,1196.5,1196.5,167
2015-04-21,1196.8101,1204.4,1193.3001,1202.6801,1202.6801,112
2015-04-22,1202.75,1205.2,1185.73,1187.3001,1187.3001,181
2015-04-23,1187.5601,1198.4,1184.05,1194.0,1194.0,139
2015-04-24,1194.16,1196.51,1175.24,1179.38,1179.38,197
2015-04-27,1179.76,1207.46,1178.75,1202.0,1202.0,257
2015-04-28,1202.75,1215.5,1199.3001,1212.1,1212.1,153
2015-04-29,1212.1,1213.7,1201.63,1204.8001,1204.8001,119
2015-04-30,1205.1801,1207.52,1177.32,1184.37,1184.37,270
2015-05-01,1184.5601,1185.26,1170.6,1178.5,1178.5,143
2015-05-04,1178.95,1193.45,1177.88,1188.25,1188.25,150
2015-05-05,1188.5601,1200.1,1185.9,1193.33,1193.33,138
2015-05-06,1193.1899,1197.9,1188.3001,1191.8001,1191.8001,100
2015-05-07,1191.8001,1193.3001,1179.16,1184.8001,1184.8001,138
2015-05-08,1184.66,1193.61,1182.13,1188.15,1188.15,116
2015-05-11,1188.95,1192.1,1179.5,1184.2,1184.2,125
2015-05-12,1183.8001,1197.0,1181.05,1193.5,1193.5,153
2015-05-13,1193.45,1219.3001,1191.3001,1215.73,1215.73,249
2015-05-14,1215.71,1227.4399,1212.05,1221.52,1221.52,145
2015-05-15,1221.76,1226.75,1211.5501,1223.85,1223.85,143
2015-05-18,1223.3001,1232.7,1221.5,1225.74,1225.74,110
2015-05-19,1225.27,1225.57,1205.5601,1207.51,1207.51,183
2015-05-20,1208.01,1213.47,1203.02,1209.28,1209.28,106
2015-05-21,1210.11,1212.95,1201.91,1206.45,1206.45,111
2015-05-22,1206.75,1215.2,1201.7,1206.38,1206.38,131
2015-05-25,1205.12,1208.97,1202.92,1207.17,1207.17,70
2015-05-26,1207.3001,1208.0,1186.1,1187.3001,1187.3001,201
2015-05-27,1187.4399,1191.5501,1184.51,1188.15,1188.15,79
2015-05-28,1188.21,1192.75,1181.3001,1188.45,1188.45,115
2015-05-29,1188.65,1193.8101,1187.08,1190.5,1190.5,76
2015-06-01,1191.0,1204.8101,1184.6,1189.15,1189.15,187
2015-06-02,1188.95,1196.12,1185.48,1193.38,1193.38,108
2015-06-03,1193.86,1195.8101,1180.1801,1185.5,1185.5,150
2015-06-04,1185.51,1186.41,1172.76,1176.26,1176.26,135
2015-06-05,1177.24,1179.35,1163.1,1172.0,1172.0,157
2015-06-08,1169.45,1178.1,1169.2,1173.95,1173.95,95
2015-06-09,1174.36,1183.4,1172.75,1176.7,1176.7,109
2015-06-10,1176.75,1192.6,1175.35,1186.48,1186.48,164
2015-06-11,1186.61,1188.21,1176.16,1182.3001,1182.3001,121
2015-06-12,1182.01,1184.7,1176.9301,1180.8001,1180.8001,85
2015-06-15,1181.5,1190.8001,1173.02,1186.4,1186.4,169
2015-06-16,1186.0601,1188.11,1176.13,1181.86,1181.86,120
2015-06-17,1181.9,1189.4,1174.48,1185.45,1185.45,145
2015-06-18,1185.26,1206.0,1183.8101,1201.42,1201.42,203
2015-06-19,1202.36,1204.75,1198.7,1200.51,1200.51,70
2015-06-22,1200.61,1201.5,1182.65,1185.45,1185.45,176
2015-06-23,1185.86,1188.7,1176.32,1178.4399,1178.4399,124
2015-06-24,1178.25,1180.3001,1171.4301,1175.2,1175.2,95
2015-06-25,1175.29,1178.7,1171.52,1173.33,1173.33,80
2015-06-26,1173.35,1179.09,1168.74,1175.0699,1175.0699,107
2015-06-29,1184.96,1187.32,1173.99,1180.36,1180.36,132
2015-06-30,1180.0601,1180.8001,1166.75,1172.6,1172.6,138
2015-07-01,1172.7,1175.3001,1167.4301,1168.8001,1168.8001,86
2015-07-02,1168.8001,1169.11,1157.25,1166.15,1166.15,121
2015-07-03,1166.29,1170.5,1164.96,1167.9399,1167.9399,67
2015-07-06,1173.3001,1175.2,1163.3001,1170.15,1170.15,121
2015-07-07,1170.5,1170.65,1148.45,1155.5501,1155.5501,209
2015-07-08,1155.1801,1165.03,1147.1801,1158.28,1158.28,173
2015-07-09,1158.62,1167.46,1156.2,1159.65,1159.65,116
2015-07-10,1159.75,1165.5,1157.9,1163.96,1163.96,85
2015-07-13,1163.3001,1164.6,1151.1801,1158.0,1158.0,135
2015-07-14,1158.0601,1159.96,1153.04,1155.53,1155.53,79
2015-07-15,1155.9,1156.96,1143.83,1149.65,1149.65,133
2015-07-16,1148.86,1149.9,1142.6,1145.15,1145.15,83
2015-07-17,1145.61,1146.1,1131.2,1134.1,1134.1,150
2015-07-20,1133.35,1133.35,1088.45,1096.95,1096.95,416
2015-07-21,1098.5501,1109.87,1097.05,1101.41,1101.41,135
2015-07-22,1101.0601,1103.5601,1087.39,1093.45,1093.45,166
2015-07-23,1094.5,1106.0,1087.01,1090.8001,1090.8001,191
2015-07-24,1090.85,1102.35,1077.75,1099.1,1099.1,243
2015-07-27,1099.5501,1105.3001,1089.1899,1094.42,1094.42,165
2015-07-28,1094.3101,1099.0,1091.4,1095.35,1095.35,89
2015-07-29,1095.48,1101.85,1090.21,1096.6899,1096.6899,125
2015-07-30,1097.76,1099.82,1083.36,1088.99,1088.99,169
2015-07-31,1088.66,1103.38,1079.75,1095.65,1095.65,234
2015-08-03,1095.61,1098.15,1085.92,1086.5,1086.5,131
2015-08-04,1086.1801,1095.05,1081.05,1087.45,1087.45,147
2015-08-05,1087.59,1092.16,1082.85,1085.05,1085.05,105
2015-08-06,1084.9,1094.3001,1083.6,1089.41,1089.41,117
2015-08-07,1089.4,1099.9,1083.16,1094.2,1094.2,172
2015-08-10,1094.39,1109.2,1089.8001,1104.51,1104.51,194
2015-08-11,1104.41,1119.4,1093.65,1109.01,1109.01,250
2015-08-12,1108.91,1125.8001,1101.75,1125.3001,1125.3001,233
2015-08-13,1125.46,1126.71,1113.42,1115.05,1115.05,137
2015-08-14,1115.16,1121.4,1111.8101,1114.11,1114.11,105
2015-08-17,1114.35,1123.05,1113.7,1117.66,1117.66,103
2015-08-18,1117.91,1121.6,1109.5501,1118.01,1118.01,127
2015-08-19,1118.01,1134.66,1116.35,1134.46,1134.46,181
2015-08-20,1133.95,1154.5,1132.8101,1153.16,1153.16,207
2015-08-21,1153.91,1168.8001,1148.85,1161.05,1161.05,190
2015-08-24,1162.35,1167.9,1146.75,1155.05,1155.05,201
2015-08-25,1155.45,1157.2,1134.9,1140.65,1140.65,212
2015-08-26,1141.15,1147.0,1117.75,1125.5501,1125.5501,275
2015-08-27,1125.65,1129.8001,1118.15,1125.71,1125.71,123
2015-08-28,1125.8001,1141.2,1123.7,1133.96,1133.96,173
2015-08-31,1133.25,1136.8001,1125.96,1134.5,1134.5,115
2015-09-01,1135.01,1147.57,1134.51,1140.11,1140.11,133
2015-09-02,1139.49,1143.0,1132.3101,1134.05,1134.05,113
2015-09-03,1134.01,1134.5,1121.75,1125.25,1125.25,132
2015-09-04,1125.25,1130.2,1117.15,1123.0,1123.0,135
2015-09-07,1123.22,1124.88,1116.58,1119.47,1119.47,93
2015-09-08,1119.3001,1126.8001,1118.45,1121.8001,1121.8001,94
2015-09-09,1121.96,1125.8001,1101.51,1106.1,1106.1,235
2015-09-10,1106.8101,1115.3001,1104.0,1111.5501,1111.5501,121
2015-09-11,1111.5601,1113.4,1098.75,1107.9,1107.9,151
2015-09-14,1107.8001,1110.7,1103.4,1108.8001,1108.8001,85
2015-09-15,1108.1899,1109.8001,1102.91,1105.4,1105.4,82
2015-09-16,1105.5,1124.7,1103.95,1119.5501,1119.5501,204
2015-09-17,1118.89,1133.4,1115.4,1131.4,1131.4,178
2015-09-18,1130.85,1141.9,1127.3001,1139.4,1139.4,147
2015-09-21,1139.4,1140.1,1130.0,1133.3001,1133.3001,108
2015-09-22,1133.16,1136.6,1121.1801,1124.8001,1124.8001,155
2015-09-23,1124.1,1134.4,1121.75,1130.4,1130.4,131
2015-09-24,1130.61,1156.7,1130.45,1154.01,1154.01,246
2015-09-25,1150.97,1151.1801,1140.84,1146.24,1146.24,109
2015-09-28,1145.8001,1148.3001,1128.1,1132.05,1132.05,195
2015-09-29,1132.25,1134.9,1124.35,1127.46,1127.46,112
2015-09-30,1127.46,1128.2,1112.0,1115.0,1115.0,163
2015-10-01,1115.14,1119.29,1111.13,1113.5501,1113.5501,92
